stage,method,metric,ebno_db,value
estimators,ls,ber,-5.0,0.28765614827473956
estimators,ls,ber,-4.5,0.2713877360026042
estimators,ls,ber,-4.0,0.25259653727213544
estimators,ls,ber,-3.5,0.2364323933919271
estimators,ls,ber,-3.0,0.1997502644856771
estimators,ls,ber,-2.5,0.1648279825846354
estimators,ls,ber,-2.0,0.1353607177734375
estimators,ls,ber,-1.5,0.09235466851128472
estimators,ls,ber,-1.0,0.06508127848307292
estimators,ls,ber,-0.5,0.04040989731297349
estimators,ls,ber,0.0,0.024755407262731483
estimators,ls,ber,0.5,0.01338507539482527
estimators,ls,ber,1.0,0.010541575823643411
estimators,ls,ber,1.5,0.005517160790598291
estimators,ls,ber,2.0,0.00449696153697401
estimators,ls,ber,2.5,0.0030031204223632812
estimators,ls,ber,3.0,0.0026528040568033853
estimators,ls,ber,3.5,0.0014314651489257812
estimators,ls,ber,4.0,0.0011376539866129558
estimators,ls,ber,4.5,0.0008408228556315104
estimators,ls,ber,5.0,0.0
estimators,ls,ber,5.5,0.0
estimators,ls,ber,6.0,3.814697265625e-06
estimators,ls,ber,6.5,0.00047651926676432293
estimators,ls,ber,7.0,0.0
estimators,ls,ber,7.5,0.0004581610361735026
estimators,ls,ber,8.0,0.0
estimators,ls,ber,8.5,0.0003528594970703125
estimators,ls,ber,9.0,0.0
estimators,ls,ber,9.5,0.00010395050048828125
estimators,ls,ber,10.0,0.0
estimators,ls,ber_upper_confidence,-5.0,0.28884499598454133
estimators,ls,ber_upper_confidence,-4.5,0.2725557261691544
estimators,ls,ber_upper_confidence,-4.0,0.2537379693383695
estimators,ls,ber_upper_confidence,-3.5,0.23754872717308548
estimators,ls,ber_upper_confidence,-3.0,0.20080106946990883
estimators,ls,ber_upper_confidence,-2.5,0.1658035172646729
estimators,ls,ber_upper_confidence,-2.0,0.13626060520681055
estimators,ls,ber_upper_confidence,-1.5,0.0929766281057875
estimators,ls,ber_upper_confidence,-1.0,0.06554029801214231
estimators,ls,ber_upper_confidence,-0.5,0.040722530313784346
estimators,ls,ber_upper_confidence,0.0,0.02494826604587347
estimators,ls,ber_upper_confidence,0.5,0.013493787438382686
estimators,ls,ber_upper_confidence,1.0,0.010623596622407756
estimators,ls,ber_upper_confidence,1.5,0.00556133541912434
estimators,ls,ber_upper_confidence,2.0,0.004532023862357494
estimators,ls,ber_upper_confidence,2.5,0.0030286003983623997
estimators,ls,ber_upper_confidence,3.0,0.0026767625538317973
estimators,ls,ber_upper_confidence,3.5,0.001449104051656605
estimators,ls,ber_upper_confidence,4.0,0.0011533928988294593
estimators,ls,ber_upper_confidence,4.5,0.0008543708272751419
estimators,ls,ber_upper_confidence,5.0,7.618541141647314e-06
estimators,ls,ber_upper_confidence,5.5,7.618541141647314e-06
estimators,ls,ber_upper_confidence,6.0,9.545094187417805e-06
estimators,ls,ber_upper_confidence,6.5,0.00048674707628770846
estimators,ls,ber_upper_confidence,7.0,7.618541141647314e-06
estimators,ls,ber_upper_confidence,7.5,0.00046819210078468825
estimators,ls,ber_upper_confidence,8.0,7.618541141647314e-06
estimators,ls,ber_upper_confidence,8.5,0.0003616764442299442
estimators,ls,ber_upper_confidence,9.0,7.618541141647314e-06
estimators,ls,ber_upper_confidence,9.5,0.00010878666293674962
estimators,ls,ber_upper_confidence,10.0,7.618541141647314e-06
estimators,ls,latency_ms,-5.0,553.9414833375796
estimators,ls,latency_ms,-4.5,539.7719583317249
estimators,ls,latency_ms,-4.0,545.3094833402739
estimators,ls,latency_ms,-3.5,568.1611583178475
estimators,ls,latency_ms,-3.0,552.9709083322397
estimators,ls,latency_ms,-2.5,577.7498833387236
estimators,ls,latency_ms,-2.0,574.7053833375995
estimators,ls,latency_ms,-1.5,560.2612000025033
estimators,ls,latency_ms,-1.0,565.6724083393366
estimators,ls,latency_ms,-0.5,556.3636106057191
estimators,ls,latency_ms,0.0,530.1233999972775
estimators,ls,latency_ms,0.5,528.4081381743695
estimators,ls,latency_ms,1.0,526.4460368204606
estimators,ls,latency_ms,1.5,528.4157602569302
estimators,ls,latency_ms,2.0,529.1366130347783
estimators,ls,latency_ms,2.5,536.1063802094166
estimators,ls,latency_ms,3.0,538.322761459908
estimators,ls,latency_ms,3.5,537.1607364594681
estimators,ls,latency_ms,4.0,541.3117200511394
estimators,ls,latency_ms,4.5,560.5482755217098
estimators,ls,latency_ms,5.0,554.9798083276565
estimators,ls,latency_ms,5.5,558.4096833310051
estimators,ls,latency_ms,6.0,555.5643958333841
estimators,ls,latency_ms,6.5,556.8717138022793
estimators,ls,latency_ms,7.0,560.1600583223936
estimators,ls,latency_ms,7.5,559.7931958335765
estimators,ls,latency_ms,8.0,557.243133346814
estimators,ls,latency_ms,8.5,551.1590161464982
estimators,ls,latency_ms,9.0,551.6505333336264
estimators,ls,latency_ms,9.5,553.0412200513682
estimators,ls,latency_ms,10.0,556.5771833400087
estimators,ls,throughput_bits_per_batch,-5.0,70026.25
estimators,ls,throughput_bits_per_batch,-4.5,71625.5
estimators,ls,throughput_bits_per_batch,-4.0,73472.75
estimators,ls,throughput_bits_per_batch,-3.5,75061.75
estimators,ls,throughput_bits_per_batch,-3.0,78667.75
estimators,ls,throughput_bits_per_batch,-2.5,82100.75
estimators,ls,throughput_bits_per_batch,-2.0,84997.5
estimators,ls,throughput_bits_per_batch,-1.5,89225.16666666667
estimators,ls,throughput_bits_per_batch,-1.0,91906.25
estimators,ls,throughput_bits_per_batch,-0.5,94331.54545454546
estimators,ls,throughput_bits_per_batch,0.0,95870.44444444444
estimators,ls,throughput_bits_per_batch,0.5,96988.19354838709
estimators,ls,throughput_bits_per_batch,1.0,97267.72093023256
estimators,ls,throughput_bits_per_batch,1.5,97761.64102564103
estimators,ls,throughput_bits_per_batch,2.0,97861.93069306931
estimators,ls,throughput_bits_per_batch,2.5,98008.78125
estimators,ls,throughput_bits_per_batch,3.0,98043.21875
estimators,ls,throughput_bits_per_batch,3.5,98163.28125
estimators,ls,throughput_bits_per_batch,4.0,98192.1640625
estimators,ls,throughput_bits_per_batch,4.5,98221.34375
estimators,ls,throughput_bits_per_batch,5.0,98304.0
estimators,ls,throughput_bits_per_batch,5.5,98304.0
estimators,ls,throughput_bits_per_batch,6.0,98303.625
estimators,ls,throughput_bits_per_batch,6.5,98257.15625
estimators,ls,throughput_bits_per_batch,7.0,98304.0
estimators,ls,throughput_bits_per_batch,7.5,98258.9609375
estimators,ls,throughput_bits_per_batch,8.0,98304.0
estimators,ls,throughput_bits_per_batch,8.5,98269.3125
estimators,ls,throughput_bits_per_batch,9.0,98304.0
estimators,ls,throughput_bits_per_batch,9.5,98293.78125
estimators,ls,throughput_bits_per_batch,10.0,98304.0
estimators,ls,energy_joules_per_batch,-5.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-4.5,0.00018645100000000005
estimators,ls,energy_joules_per_batch,-4.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-3.5,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-3.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-2.5,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-2.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-1.5,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-1.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,-0.5,0.00018645100000000005
estimators,ls,energy_joules_per_batch,0.0,0.00018645100000000008
estimators,ls,energy_joules_per_batch,0.5,0.000186451
estimators,ls,energy_joules_per_batch,1.0,0.000186451
estimators,ls,energy_joules_per_batch,1.5,0.00018645100000000027
estimators,ls,energy_joules_per_batch,2.0,0.00018645100000000037
estimators,ls,energy_joules_per_batch,2.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,3.0,0.00018645100000000043
estimators,ls,energy_joules_per_batch,3.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,4.0,0.00018645100000000043
estimators,ls,energy_joules_per_batch,4.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,5.0,0.00018645100000000005
estimators,ls,energy_joules_per_batch,5.5,0.00018645100000000002
estimators,ls,energy_joules_per_batch,6.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,6.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,7.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,7.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,8.0,0.00018645100000000005
estimators,ls,energy_joules_per_batch,8.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,9.0,0.00018645100000000002
estimators,ls,energy_joules_per_batch,9.5,0.00018645100000000043
estimators,ls,energy_joules_per_batch,10.0,0.00018645100000000002
estimators,ls,avg_power_w,-5.0,0.00033658970416262213
estimators,ls,avg_power_w,-4.5,0.00034542550260718396
estimators,ls,avg_power_w,-4.0,0.0003419177654089216
estimators,ls,avg_power_w,-3.5,0.00032816569255107963
estimators,ls,avg_power_w,-3.0,0.00033718048669564957
estimators,ls,avg_power_w,-2.5,0.00032271923435540944
estimators,ls,avg_power_w,-2.0,0.00032442883850710856
estimators,ls,avg_power_w,-1.5,0.00033279299012526107
estimators,ls,avg_power_w,-1.0,0.00032960950057184235
estimators,ls,avg_power_w,-0.5,0.0003351243619204513
estimators,ls,avg_power_w,0.0,0.0003517124503482729
estimators,ls,avg_power_w,0.5,0.00035285414158112946
estimators,ls,avg_power_w,1.0,0.00035416925374933984
estimators,ls,avg_power_w,1.5,0.0003528490518703354
estimators,ls,avg_power_w,2.0,0.00035236835895864497
estimators,ls,avg_power_w,2.5,0.0003477873177468397
estimators,ls,avg_power_w,3.0,0.00034635540859233484
estimators,ls,avg_power_w,3.5,0.00034710466969148856
estimators,ls,avg_power_w,4.0,0.000344442939425708
estimators,ls,avg_power_w,4.5,0.0003326225557048908
estimators,ls,avg_power_w,5.0,0.0003359599704389976
estimators,ls,avg_power_w,5.5,0.0003338964304626476
estimators,ls,avg_power_w,6.0,0.00033560645966217997
estimators,ls,avg_power_w,6.5,0.00033481858636152776
estimators,ls,avg_power_w,7.0,0.00033285307874038084
estimators,ls,avg_power_w,7.5,0.000333071215205394
estimators,ls,avg_power_w,8.0,0.0003345954195616039
estimators,ls,avg_power_w,8.5,0.0003382889411908699
estimators,ls,avg_power_w,9.0,0.00033798752785259875
estimators,ls,avg_power_w,9.5,0.00033713761875232785
estimators,ls,avg_power_w,10.0,0.0003349957662315786
estimators,ls,runtime_sec,-5.0,3.631554399995366
estimators,ls,runtime_sec,-4.5,3.4356748999853153
estimators,ls,runtime_sec,-4.0,3.4532908000110183
estimators,ls,runtime_sec,-3.5,3.5601236000075005
estimators,ls,runtime_sec,-3.0,3.497379099979298
estimators,ls,runtime_sec,-2.5,3.635075300000608
estimators,ls,runtime_sec,-2.0,3.642353600007482
estimators,ls,runtime_sec,-1.5,5.3021190999716055
estimators,ls,runtime_sec,-1.0,7.147393799998099
estimators,ls,runtime_sec,-0.5,9.661226900003385
estimators,ls,runtime_sec,0.0,15.209089700016193
estimators,ls,runtime_sec,0.5,26.09527540000272
estimators,ls,runtime_sec,1.0,36.06472379999468
estimators,ls,runtime_sec,1.5,65.64060879999306
estimators,ls,runtime_sec,2.0,85.1661843000038
estimators,ls,runtime_sec,2.5,108.87586719999672
estimators,ls,runtime_sec,3.0,109.54384339999524
estimators,ls,runtime_sec,3.5,109.18011140002636
estimators,ls,runtime_sec,4.0,109.92852329998277
estimators,ls,runtime_sec,4.5,113.31501779999235
estimators,ls,runtime_sec,5.0,3.52477099999669
estimators,ls,runtime_sec,5.5,3.5219103999843355
estimators,ls,runtime_sec,6.0,7.024629699997604
estimators,ls,runtime_sec,6.5,112.64871100001619
estimators,ls,runtime_sec,7.0,3.5380390000063926
estimators,ls,runtime_sec,7.5,113.4226931000012
estimators,ls,runtime_sec,8.0,3.526214399986202
estimators,ls,runtime_sec,8.5,111.72180729999673
estimators,ls,runtime_sec,9.0,3.492027100000996
estimators,ls,runtime_sec,9.5,112.0776373000117
estimators,ls,runtime_sec,10.0,3.5236812999937683
estimators,ls,bit_errors,-5.0,113111.0
estimators,ls,bit_errors,-4.5,106714.0
estimators,ls,bit_errors,-4.0,99325.0
estimators,ls,bit_errors,-3.5,92969.0
estimators,ls,bit_errors,-3.0,78545.0
estimators,ls,bit_errors,-2.5,64813.0
estimators,ls,bit_errors,-2.0,53226.0
estimators,ls,bit_errors,-1.5,54473.0
estimators,ls,bit_errors,-1.0,51182.0
estimators,ls,bit_errors,-0.5,43697.0
estimators,ls,bit_errors,0.0,43804.0
estimators,ls,bit_errors,0.5,40790.0
estimators,ls,bit_errors,1.0,44560.0
estimators,ls,bit_errors,1.5,42304.0
estimators,ls,bit_errors,2.0,44649.0
estimators,ls,bit_errors,2.5,37788.0
estimators,ls,bit_errors,3.0,33380.0
estimators,ls,bit_errors,3.5,18012.0
estimators,ls,bit_errors,4.0,14315.0
estimators,ls,bit_errors,4.5,10580.0
estimators,ls,bit_errors,5.0,0.0
estimators,ls,bit_errors,5.5,0.0
estimators,ls,bit_errors,6.0,3.0
estimators,ls,bit_errors,6.5,5996.0
estimators,ls,bit_errors,7.0,0.0
estimators,ls,bit_errors,7.5,5765.0
estimators,ls,bit_errors,8.0,0.0
estimators,ls,bit_errors,8.5,4440.0
estimators,ls,bit_errors,9.0,0.0
estimators,ls,bit_errors,9.5,1308.0
estimators,ls,bit_errors,10.0,0.0
estimators,ls,total_bits,-5.0,393216.0
estimators,ls,total_bits,-4.5,393216.0
estimators,ls,total_bits,-4.0,393216.0
estimators,ls,total_bits,-3.5,393216.0
estimators,ls,total_bits,-3.0,393216.0
estimators,ls,total_bits,-2.5,393216.0
estimators,ls,total_bits,-2.0,393216.0
estimators,ls,total_bits,-1.5,589824.0
estimators,ls,total_bits,-1.0,786432.0
estimators,ls,total_bits,-0.5,1081344.0
estimators,ls,total_bits,0.0,1769472.0
estimators,ls,total_bits,0.5,3047424.0
estimators,ls,total_bits,1.0,4227072.0
estimators,ls,total_bits,1.5,7667712.0
estimators,ls,total_bits,2.0,9928704.0
estimators,ls,total_bits,2.5,12582912.0
estimators,ls,total_bits,3.0,12582912.0
estimators,ls,total_bits,3.5,12582912.0
