stage,method,metric,ebno_db,value
estimators,ls,ber,-5.0,0.28729502360026044
estimators,ls,ber,-4.5,0.2711353302001953
estimators,ls,ber,-4.0,0.2520332336425781
estimators,ls,ber,-3.5,0.23460261027018228
estimators,ls,ber,-3.0,0.20721054077148438
estimators,ls,ber,-2.5,0.17173976524203433
estimators,ls,ber,-2.0,0.1239347912016369
estimators,ls,ber,-1.5,0.09300514503761574
estimators,ls,ber,-1.0,0.057027963491586536
estimators,ls,ber,-0.5,0.03545470156912076
estimators,ls,ber,0.0,0.022391151783714158
estimators,ls,ber,0.5,0.014632940292358398
estimators,ls,ber,1.0,0.011430660883585611
estimators,ls,ber,1.5,0.006412665049235026
estimators,ls,ber,2.0,0.003383080164591471
estimators,ls,ber,2.5,0.0030139287312825522
estimators,ls,ber,3.0,0.0020956993103027344
estimators,ls,ber,3.5,0.0012785593668619792
estimators,ls,ber,4.0,0.0008204778035481771
estimators,ls,ber,4.5,0.0009857018788655598
estimators,ls,ber,5.0,0.0007364749908447266
estimators,ls,ber,5.5,0.0006067752838134766
estimators,ls,ber,6.0,0.0005857944488525391
estimators,ls,ber,6.5,0.00046102205912272137
estimators,ls,ber,7.0,0.00032941500345865887
estimators,ls,ber,7.5,0.00032202402750651043
estimators,ls,ber,8.0,0.00023635228474934897
estimators,ls,ber,8.5,0.0003566741943359375
estimators,ls,ber,9.0,0.0005127588907877604
estimators,ls,ber,9.5,0.00030604998270670575
estimators,ls,ber,10.0,0.0001239776611328125
estimators,ls,ber_upper_confidence,-5.0,0.2878888616089241
estimators,ls,ber_upper_confidence,-4.5,0.2717187632751807
estimators,ls,ber_upper_confidence,-4.0,0.2526031047745663
estimators,ls,ber_upper_confidence,-3.5,0.23515883199295048
estimators,ls,ber_upper_confidence,-3.0,0.20774262161195886
estimators,ls,ber_upper_confidence,-2.5,0.17222018032992994
estimators,ls,ber_upper_confidence,-2.0,0.12431250599893844
estimators,ls,ber_upper_confidence,-1.5,0.09329879496215424
estimators,ls,ber_upper_confidence,-1.0,0.057223082442859514
estimators,ls,ber_upper_confidence,-0.5,0.03558122149003015
estimators,ls,ber_upper_confidence,0.0,0.02247177935365987
estimators,ls,ber_upper_confidence,0.5,0.014688725037586968
estimators,ls,ber_upper_confidence,1.0,0.011480057981567022
estimators,ls,ber_upper_confidence,1.5,0.006449784727027831
estimators,ls,ber_upper_confidence,2.0,0.0034101122313573195
estimators,ls,ber_upper_confidence,2.5,0.0030394541846013104
estimators,ls,ber_upper_confidence,3.0,0.0021170119943055205
estimators,ls,ber_upper_confidence,3.5,0.0012952368238486139
estimators,ls,ber_upper_confidence,4.0,0.0008338623206110301
estimators,ls,ber_upper_confidence,4.5,0.001000360652671693
estimators,ls,ber_upper_confidence,5.0,0.0007491620752653668
estimators,ls,ber_upper_confidence,5.5,0.000618301922271771
estimators,ls,ber_upper_confidence,6.0,0.000597122065287202
estimators,ls,ber_upper_confidence,6.5,0.0004710840415516393
estimators,ls,ber_upper_confidence,7.0,0.0003379377910111985
estimators,ls,ber_upper_confidence,7.5,0.000330451921203659
estimators,ls,ber_upper_confidence,8.0,0.00024358851166357586
estimators,ls,ber_upper_confidence,8.5,0.0003655380687358576
estimators,ls,ber_upper_confidence,9.0,0.00052336424121799
estimators,ls,ber_upper_confidence,9.5,0.00031426898660274875
estimators,ls,ber_upper_confidence,10.0,0.00012924901572841736
estimators,ls,latency_ms,-5.0,742.1857145833543
estimators,ls,latency_ms,-4.5,708.8821520833387
estimators,ls,latency_ms,-4.0,743.5206583333808
estimators,ls,latency_ms,-3.5,716.5487583333085
estimators,ls,latency_ms,-3.0,711.3667020833726
estimators,ls,latency_ms,-2.5,688.4447303921187
