stage,method,metric,ebno_db,value
estimators,neural,ber,0.0,0.08576388888888889
estimators,neural,ber,2.0,0.014810689290364583
estimators,neural,ber,4.0,0.002643655847620081
estimators,neural,ber,6.0,0.00027220525358303784
estimators,neural,ber,8.0,2.5733311971028647e-05
estimators,neural,ber,10.0,3.789265950520833e-06
estimators,neural,ber,12.0,0.0
estimators,neural,ber,14.0,0.0
estimators,neural,ber,16.0,0.0
estimators,neural,ber,18.0,0.0
estimators,neural,ber,20.0,0.0
estimators,neural,ber_upper_confidence,0.0,0.08595372659752795
estimators,neural,ber_upper_confidence,2.0,0.014892723474480247
estimators,neural,ber_upper_confidence,4.0,0.0026661996421612636
estimators,neural,ber_upper_confidence,6.0,0.00027451976482902995
estimators,neural,ber_upper_confidence,8.0,2.600636071882511e-05
estimators,neural,ber_upper_confidence,10.0,3.894936851434565e-06
estimators,neural,ber_upper_confidence,12.0,3.174392142353047e-09
estimators,neural,ber_upper_confidence,14.0,3.174392142353047e-09
estimators,neural,ber_upper_confidence,16.0,3.174392142353047e-09
estimators,neural,ber_upper_confidence,18.0,3.174392142353047e-09
estimators,neural,ber_upper_confidence,20.0,3.174392142353047e-09
estimators,neural,latency_ms,0.0,788.6163126333304
estimators,neural,latency_ms,2.0,782.158037933334
estimators,neural,latency_ms,4.0,779.9350818749956
estimators,neural,latency_ms,6.0,778.0549313886579
estimators,neural,latency_ms,8.0,778.0110945608394
estimators,neural,latency_ms,10.0,776.0812188926868
estimators,neural,latency_ms,12.0,776.0658392058101
estimators,neural,latency_ms,14.0,775.5786526032807
estimators,neural,latency_ms,16.0,775.8430944783491
estimators,neural,latency_ms,18.0,775.0500191002255
estimators,neural,latency_ms,20.0,776.6266105157977
estimators,neural,throughput_bits_per_batch,0.0,539238.4
estimators,neural,throughput_bits_per_batch,2.0,581088.3
estimators,neural,throughput_bits_per_batch,4.0,588264.7083333334
estimators,neural,throughput_bits_per_batch,6.0,589663.4468085107
estimators,neural,throughput_bits_per_batch,8.0,589808.821875
estimators,neural,throughput_bits_per_batch,10.0,589821.765
estimators,neural,throughput_bits_per_batch,12.0,589824.0
estimators,neural,throughput_bits_per_batch,14.0,589824.0
estimators,neural,throughput_bits_per_batch,16.0,589824.0
estimators,neural,throughput_bits_per_batch,18.0,589824.0
estimators,neural,throughput_bits_per_batch,20.0,589824.0
estimators,neural,energy_joules_per_batch,0.0,0.00023560300000000003
estimators,neural,energy_joules_per_batch,2.0,0.00023560300000000003
estimators,neural,energy_joules_per_batch,4.0,0.00023560300000000003
estimators,neural,energy_joules_per_batch,6.0,0.00023560300000000076
estimators,neural,energy_joules_per_batch,8.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,10.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,12.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,14.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,16.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,18.0,0.00023560299999999152
estimators,neural,energy_joules_per_batch,20.0,0.00023560299999999152
estimators,neural,avg_power_w,0.0,0.0002987549156994732
estimators,neural,avg_power_w,2.0,0.00030122173342682097
estimators,neural,avg_power_w,4.0,0.0003020802698522047
estimators,neural,avg_power_w,6.0,0.00030281023934839785
estimators,neural,avg_power_w,8.0,0.0003028273011106369
